"Kod";"Nazwa";"Wiek";"Płeć";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
0800000;"LUBUSKIE";"0-14";"kobiety";"2004";;"osoba";"";
0800000;"LUBUSKIE";"0-14";"kobiety";"2005";;"osoba";"";
0800000;"LUBUSKIE";"0-14";"kobiety";"2006";;"osoba";"";
0800000;"LUBUSKIE";"0-14";"kobiety";"2007";;"osoba";"";
0800000;"LUBUSKIE";"0-14";"kobiety";"2008";;"osoba";"";
0800000;"LUBUSKIE";"0-14";"kobiety";"2009";;"osoba";"";
0800000;"LUBUSKIE";"0-14";"kobiety";"2010";;"osoba";"";
0800000;"LUBUSKIE";"0-14";"kobiety";"2011";;"osoba";"";
0800000;"LUBUSKIE";"0-14";"kobiety";"2012";;"osoba";"";
0800000;"LUBUSKIE";"0-14";"kobiety";"2013";75895;"osoba";"";
0800000;"LUBUSKIE";"0-14";"kobiety";"2014";75571;"osoba";"";
0800000;"LUBUSKIE";"0-14";"kobiety";"2015";75144;"osoba";"";
0800000;"LUBUSKIE";"0-14";"kobiety";"2016";75192;"osoba";"";
0800000;"LUBUSKIE";"0-14";"kobiety";"2017";75539;"osoba";"";
0800000;"LUBUSKIE";"0-14";"kobiety";"2018";75652;"osoba";"";
0800000;"LUBUSKIE";"0-14";"kobiety";"2019";75505;"osoba";"";
0800000;"LUBUSKIE";"0-14";"kobiety";"2020";75157;"osoba";"";
0800000;"LUBUSKIE";"0-14";"kobiety";"2021";73922;"osoba";"";
0800000;"LUBUSKIE";"0-14";"kobiety";"2022";72046;"osoba";"";
0800000;"LUBUSKIE";"0-14";"kobiety";"2023";69597;"osoba";"";
1000000;"ŁÓDZKIE";"15-19";"mężczyźni";"2000";108127;"osoba";"";
1000000;"ŁÓDZKIE";"15-19";"mężczyźni";"2001";106740;"osoba";"";
1000000;"ŁÓDZKIE";"15-19";"mężczyźni";"2002";102858;"osoba";"";
1000000;"ŁÓDZKIE";"15-19";"mężczyźni";"2003";97907;"osoba";"";
1000000;"ŁÓDZKIE";"15-19";"mężczyźni";"2004";93564;"osoba";"";
1000000;"ŁÓDZKIE";"15-19";"mężczyźni";"2005";89843;"osoba";"";
1000000;"ŁÓDZKIE";"15-19";"mężczyźni";"2006";87514;"osoba";"";
1000000;"ŁÓDZKIE";"15-19";"mężczyźni";"2007";85349;"osoba";"";
1000000;"ŁÓDZKIE";"15-19";"mężczyźni";"2008";82960;"osoba";"";
1000000;"ŁÓDZKIE";"15-19";"mężczyźni";"2009";80317;"osoba";"";
1000000;"ŁÓDZKIE";"15-19";"mężczyźni";"2010";77272;"osoba";"";
1000000;"ŁÓDZKIE";"15-19";"mężczyźni";"2011";74249;"osoba";"";
1000000;"ŁÓDZKIE";"15-19";"mężczyźni";"2012";70899;"osoba";"";
1000000;"ŁÓDZKIE";"15-19";"mężczyźni";"2013";67360;"osoba";"";
1000000;"ŁÓDZKIE";"15-19";"mężczyźni";"2014";64402;"osoba";"";
1000000;"ŁÓDZKIE";"15-19";"mężczyźni";"2015";62219;"osoba";"";
1000000;"ŁÓDZKIE";"15-19";"mężczyźni";"2016";59775;"osoba";"";
1000000;"ŁÓDZKIE";"15-19";"mężczyźni";"2017";57979;"osoba";"";
1000000;"ŁÓDZKIE";"15-19";"mężczyźni";"2018";56912;"osoba";"";
1000000;"ŁÓDZKIE";"15-19";"mężczyźni";"2019";56176;"osoba";"";
1000000;"ŁÓDZKIE";"15-19";"mężczyźni";"2020";54955;"osoba";"";
1000000;"ŁÓDZKIE";"15-19";"mężczyźni";"2021";55553;"osoba";"";
1000000;"ŁÓDZKIE";"15-19";"mężczyźni";"2022";56785;"osoba";"";
1000000;"ŁÓDZKIE";"15-19";"mężczyźni";"2023";59052;"osoba";"";
1000000;"ŁÓDZKIE";"15-19";"kobiety";"2000";102964;"osoba";"";
1000000;"ŁÓDZKIE";"15-19";"kobiety";"2001";101561;"osoba";"";
1000000;"ŁÓDZKIE";"15-19";"kobiety";"2002";98140;"osoba";"";
1000000;"ŁÓDZKIE";"15-19";"kobiety";"2003";93474;"osoba";"";
1000000;"ŁÓDZKIE";"15-19";"kobiety";"2004";89562;"osoba";"";
1000000;"ŁÓDZKIE";"15-19";"kobiety";"2005";86304;"osoba";"";
1000000;"ŁÓDZKIE";"15-19";"kobiety";"2006";83752;"osoba";"";
1000000;"ŁÓDZKIE";"15-19";"kobiety";"2007";81323;"osoba";"";
1000000;"ŁÓDZKIE";"15-19";"kobiety";"2008";79217;"osoba";"";
1000000;"ŁÓDZKIE";"15-19";"kobiety";"2009";76522;"osoba";"";
1000000;"ŁÓDZKIE";"15-19";"kobiety";"2010";73715;"osoba";"";
1000000;"ŁÓDZKIE";"15-19";"kobiety";"2011";70410;"osoba";"";
1000000;"ŁÓDZKIE";"15-19";"kobiety";"2012";67248;"osoba";"";
1000000;"ŁÓDZKIE";"15-19";"kobiety";"2013";64050;"osoba";"";
1000000;"ŁÓDZKIE";"15-19";"kobiety";"2014";61075;"osoba";"";
1000000;"ŁÓDZKIE";"15-19";"kobiety";"2015";58716;"osoba";"";
1000000;"ŁÓDZKIE";"15-19";"kobiety";"2016";56794;"osoba";"";
1000000;"ŁÓDZKIE";"15-19";"kobiety";"2017";55152;"osoba";"";
1000000;"ŁÓDZKIE";"15-19";"kobiety";"2018";53763;"osoba";"";
1000000;"ŁÓDZKIE";"15-19";"kobiety";"2019";53259;"osoba";"";
1000000;"ŁÓDZKIE";"15-19";"kobiety";"2020";52077;"osoba";"";
1000000;"ŁÓDZKIE";"15-19";"kobiety";"2021";52646;"osoba";"";
1000000;"ŁÓDZKIE";"15-19";"kobiety";"2022";53834;"osoba";"";
1000000;"ŁÓDZKIE";"15-19";"kobiety";"2023";56018;"osoba";"";
1000000;"ŁÓDZKIE";"20-24";"mężczyźni";"2000";104231;"osoba";"";
1000000;"ŁÓDZKIE";"20-24";"mężczyźni";"2001";103879;"osoba";"";
1000000;"ŁÓDZKIE";"20-24";"mężczyźni";"2002";105236;"osoba";"";
1000000;"ŁÓDZKIE";"20-24";"mężczyźni";"2003";106640;"osoba";"";
1000000;"ŁÓDZKIE";"20-24";"mężczyźni";"2004";107302;"osoba";"";
1000000;"ŁÓDZKIE";"20-24";"mężczyźni";"2005";106791;"osoba";"";
1000000;"ŁÓDZKIE";"20-24";"mężczyźni";"2006";105121;"osoba";"";
1000000;"ŁÓDZKIE";"20-24";"mężczyźni";"2007";101266;"osoba";"";
1000000;"ŁÓDZKIE";"20-24";"mężczyźni";"2008";96500;"osoba";"";
1000000;"ŁÓDZKIE";"20-24";"mężczyźni";"2009";92346;"osoba";"";
1000000;"ŁÓDZKIE";"20-24";"mężczyźni";"2010";87846;"osoba";"";
1000000;"ŁÓDZKIE";"20-24";"mężczyźni";"2011";85795;"osoba";"";
1000000;"ŁÓDZKIE";"20-24";"mężczyźni";"2012";84146;"osoba";"";
1000000;"ŁÓDZKIE";"20-24";"mężczyźni";"2013";82073;"osoba";"";
1000000;"ŁÓDZKIE";"20-24";"mężczyźni";"2014";79900;"osoba";"";
1000000;"ŁÓDZKIE";"20-24";"mężczyźni";"2015";76844;"osoba";"";
1000000;"ŁÓDZKIE";"20-24";"mężczyźni";"2016";73755;"osoba";"";
1000000;"ŁÓDZKIE";"20-24";"mężczyźni";"2017";70473;"osoba";"";
1000000;"ŁÓDZKIE";"20-24";"mężczyźni";"2018";66998;"osoba";"";
1000000;"ŁÓDZKIE";"20-24";"mężczyźni";"2019";64169;"osoba";"";
1000000;"ŁÓDZKIE";"20-24";"mężczyźni";"2020";60202;"osoba";"";
1000000;"ŁÓDZKIE";"20-24";"mężczyźni";"2021";58039;"osoba";"";
1000000;"ŁÓDZKIE";"20-24";"mężczyźni";"2022";56517;"osoba";"";
1000000;"ŁÓDZKIE";"20-24";"mężczyźni";"2023";55527;"osoba";"";
1000000;"ŁÓDZKIE";"20-24";"kobiety";"2000";101376;"osoba";"";
1000000;"ŁÓDZKIE";"20-24";"kobiety";"2001";100982;"osoba";"";
1000000;"ŁÓDZKIE";"20-24";"kobiety";"2002";101652;"osoba";"";
1000000;"ŁÓDZKIE";"20-24";"kobiety";"2003";103146;"osoba";"";
1000000;"ŁÓDZKIE";"20-24";"kobiety";"2004";103438;"osoba";"";
1000000;"ŁÓDZKIE";"20-24";"kobiety";"2005";102547;"osoba";"";
1000000;"ŁÓDZKIE";"20-24";"kobiety";"2006";101000;"osoba";"";
1000000;"ŁÓDZKIE";"20-24";"kobiety";"2007";97490;"osoba";"";
1000000;"ŁÓDZKIE";"20-24";"kobiety";"2008";92823;"osoba";"";
1000000;"ŁÓDZKIE";"20-24";"kobiety";"2009";89106;"osoba";"";
1000000;"ŁÓDZKIE";"20-24";"kobiety";"2010";84590;"osoba";"";
1000000;"ŁÓDZKIE";"20-24";"kobiety";"2011";82340;"osoba";"";
1000000;"ŁÓDZKIE";"20-24";"kobiety";"2012";80632;"osoba";"";
1000000;"ŁÓDZKIE";"20-24";"kobiety";"2013";78404;"osoba";"";
1000000;"ŁÓDZKIE";"20-24";"kobiety";"2014";76402;"osoba";"";
1000000;"ŁÓDZKIE";"20-24";"kobiety";"2015";73953;"osoba";"";
1000000;"ŁÓDZKIE";"20-24";"kobiety";"2016";70659;"osoba";"";
1000000;"ŁÓDZKIE";"20-24";"kobiety";"2017";67519;"osoba";"";
1000000;"ŁÓDZKIE";"20-24";"kobiety";"2018";64407;"osoba";"";
1000000;"ŁÓDZKIE";"20-24";"kobiety";"2019";61213;"osoba";"";
1000000;"ŁÓDZKIE";"20-24";"kobiety";"2020";56842;"osoba";"";
1000000;"ŁÓDZKIE";"20-24";"kobiety";"2021";55196;"osoba";"";
1000000;"ŁÓDZKIE";"20-24";"kobiety";"2022";53762;"osoba";"";
1000000;"ŁÓDZKIE";"20-24";"kobiety";"2023";52693;"osoba";"";
1000000;"ŁÓDZKIE";"25-29";"mężczyźni";"2000";93415;"osoba";"";
1000000;"ŁÓDZKIE";"25-29";"mężczyźni";"2001";96465;"osoba";"";
1000000;"ŁÓDZKIE";"25-29";"mężczyźni";"2002";98686;"osoba";"";
1000000;"ŁÓDZKIE";"25-29";"mężczyźni";"2003";100946;"osoba";"";
1000000;"ŁÓDZKIE";"25-29";"mężczyźni";"2004";102553;"osoba";"";
1000000;"ŁÓDZKIE";"25-29";"mężczyźni";"2005";103551;"osoba";"";
1000000;"ŁÓDZKIE";"25-29";"mężczyźni";"2006";103042;"osoba";"";
1000000;"ŁÓDZKIE";"25-29";"mężczyźni";"2007";104256;"osoba";"";
1000000;"ŁÓDZKIE";"25-29";"mężczyźni";"2008";105629;"osoba";"";
1000000;"ŁÓDZKIE";"25-29";"mężczyźni";"2009";106389;"osoba";"";
1000000;"ŁÓDZKIE";"25-29";"mężczyźni";"2010";104502;"osoba";"";
1000000;"ŁÓDZKIE";"25-29";"mężczyźni";"2011";102587;"osoba";"";
1000000;"ŁÓDZKIE";"25-29";"mężczyźni";"2012";98801;"osoba";"";
1000000;"ŁÓDZKIE";"25-29";"mężczyźni";"2013";94257;"osoba";"";
1000000;"ŁÓDZKIE";"25-29";"mężczyźni";"2014";90345;"osoba";"";
1000000;"ŁÓDZKIE";"25-29";"mężczyźni";"2015";87128;"osoba";"";
1000000;"ŁÓDZKIE";"25-29";"mężczyźni";"2016";85425;"osoba";"";
1000000;"ŁÓDZKIE";"25-29";"mężczyźni";"2017";83722;"osoba";"";
1000000;"ŁÓDZKIE";"25-29";"mężczyźni";"2018";81706;"osoba";"";
1000000;"ŁÓDZKIE";"25-29";"mężczyźni";"2019";79367;"osoba";"";
1000000;"ŁÓDZKIE";"25-29";"mężczyźni";"2020";72860;"osoba";"";
1000000;"ŁÓDZKIE";"25-29";"mężczyźni";"2021";69609;"osoba";"";
1000000;"ŁÓDZKIE";"25-29";"mężczyźni";"2022";66632;"osoba";"";
1000000;"ŁÓDZKIE";"25-29";"mężczyźni";"2023";63491;"osoba";"";
1000000;"ŁÓDZKIE";"25-29";"kobiety";"2000";90354;"osoba";"";
1000000;"ŁÓDZKIE";"25-29";"kobiety";"2001";93247;"osoba";"";
1000000;"ŁÓDZKIE";"25-29";"kobiety";"2002";95417;"osoba";"";
1000000;"ŁÓDZKIE";"25-29";"kobiety";"2003";97410;"osoba";"";
1000000;"ŁÓDZKIE";"25-29";"kobiety";"2004";98956;"osoba";"";
1000000;"ŁÓDZKIE";"25-29";"kobiety";"2005";99945;"osoba";"";
1000000;"ŁÓDZKIE";"25-29";"kobiety";"2006";99503;"osoba";"";
1000000;"ŁÓDZKIE";"25-29";"kobiety";"2007";100234;"osoba";"";
1000000;"ŁÓDZKIE";"25-29";"kobiety";"2008";101731;"osoba";"";
1000000;"ŁÓDZKIE";"25-29";"kobiety";"2009";102074;"osoba";"";
1000000;"ŁÓDZKIE";"25-29";"kobiety";"2010";99509;"osoba";"";
1000000;"ŁÓDZKIE";"25-29";"kobiety";"2011";97884;"osoba";"";
1000000;"ŁÓDZKIE";"25-29";"kobiety";"2012";94613;"osoba";"";
1000000;"ŁÓDZKIE";"25-29";"kobiety";"2013";90055;"osoba";"";
1000000;"ŁÓDZKIE";"25-29";"kobiety";"2014";86498;"osoba";"";
1000000;"ŁÓDZKIE";"25-29";"kobiety";"2015";83646;"osoba";"";
1000000;"ŁÓDZKIE";"25-29";"kobiety";"2016";81612;"osoba";"";
1000000;"ŁÓDZKIE";"25-29";"kobiety";"2017";79818;"osoba";"";
1000000;"ŁÓDZKIE";"25-29";"kobiety";"2018";78006;"osoba";"";
1000000;"ŁÓDZKIE";"25-29";"kobiety";"2019";75749;"osoba";"";
1000000;"ŁÓDZKIE";"25-29";"kobiety";"2020";69317;"osoba";"";
1000000;"ŁÓDZKIE";"25-29";"kobiety";"2021";65942;"osoba";"";
1000000;"ŁÓDZKIE";"25-29";"kobiety";"2022";63287;"osoba";"";
1000000;"ŁÓDZKIE";"25-29";"kobiety";"2023";60381;"osoba";"";
1000000;"ŁÓDZKIE";"30-34";"mężczyźni";"2000";80349;"osoba";"";
1000000;"ŁÓDZKIE";"30-34";"mężczyźni";"2001";82037;"osoba";"";
1000000;"ŁÓDZKIE";"30-34";"mężczyźni";"2002";84369;"osoba";"";
1000000;"ŁÓDZKIE";"30-34";"mężczyźni";"2003";86550;"osoba";"";
1000000;"ŁÓDZKIE";"30-34";"mężczyźni";"2004";89088;"osoba";"";
1000000;"ŁÓDZKIE";"30-34";"mężczyźni";"2005";91839;"osoba";"";
1000000;"ŁÓDZKIE";"30-34";"mężczyźni";"2006";94597;"osoba";"";
1000000;"ŁÓDZKIE";"30-34";"mężczyźni";"2007";96564;"osoba";"";
1000000;"ŁÓDZKIE";"30-34";"mężczyźni";"2008";98775;"osoba";"";
1000000;"ŁÓDZKIE";"30-34";"mężczyźni";"2009";100261;"osoba";"";
1000000;"ŁÓDZKIE";"30-34";"mężczyźni";"2010";102048;"osoba";"";
1000000;"ŁÓDZKIE";"30-34";"mężczyźni";"2011";101574;"osoba";"";
1000000;"ŁÓDZKIE";"30-34";"mężczyźni";"2012";102269;"osoba";"";
1000000;"ŁÓDZKIE";"30-34";"mężczyźni";"2013";103079;"osoba";"";
1000000;"ŁÓDZKIE";"30-34";"mężczyźni";"2014";103017;"osoba";"";
1000000;"ŁÓDZKIE";"30-34";"mężczyźni";"2015";102089;"osoba";"";
1000000;"ŁÓDZKIE";"30-34";"mężczyźni";"2016";100322;"osoba";"";
1000000;"ŁÓDZKIE";"30-34";"mężczyźni";"2017";96551;"osoba";"";
1000000;"ŁÓDZKIE";"30-34";"mężczyźni";"2018";92158;"osoba";"";
1000000;"ŁÓDZKIE";"30-34";"mężczyźni";"2019";88188;"osoba";"";
1000000;"ŁÓDZKIE";"30-34";"mężczyźni";"2020";83166;"osoba";"";
1000000;"ŁÓDZKIE";"30-34";"mężczyźni";"2021";80968;"osoba";"";
1000000;"ŁÓDZKIE";"30-34";"mężczyźni";"2022";78920;"osoba";"";
1000000;"ŁÓDZKIE";"30-34";"mężczyźni";"2023";76680;"osoba";"";
1000000;"ŁÓDZKIE";"30-34";"kobiety";"2000";78853;"osoba";"";
1000000;"ŁÓDZKIE";"30-34";"kobiety";"2001";80006;"osoba";"";
1000000;"ŁÓDZKIE";"30-34";"kobiety";"2002";81840;"osoba";"";
1000000;"ŁÓDZKIE";"30-34";"kobiety";"2003";83912;"osoba";"";
1000000;"ŁÓDZKIE";"30-34";"kobiety";"2004";86160;"osoba";"";
1000000;"ŁÓDZKIE";"30-34";"kobiety";"2005";88815;"osoba";"";
1000000;"ŁÓDZKIE";"30-34";"kobiety";"2006";91441;"osoba";"";
1000000;"ŁÓDZKIE";"30-34";"kobiety";"2007";93599;"osoba";"";
1000000;"ŁÓDZKIE";"30-34";"kobiety";"2008";95568;"osoba";"";
1000000;"ŁÓDZKIE";"30-34";"kobiety";"2009";96932;"osoba";"";
1000000;"ŁÓDZKIE";"30-34";"kobiety";"2010";98291;"osoba";"";
1000000;"ŁÓDZKIE";"30-34";"kobiety";"2011";97666;"osoba";"";
1000000;"ŁÓDZKIE";"30-34";"kobiety";"2012";97839;"osoba";"";
1000000;"ŁÓDZKIE";"30-34";"kobiety";"2013";98759;"osoba";"";
1000000;"ŁÓDZKIE";"30-34";"kobiety";"2014";98339;"osoba";"";
1000000;"ŁÓDZKIE";"30-34";"kobiety";"2015";97051;"osoba";"";
1000000;"ŁÓDZKIE";"30-34";"kobiety";"2016";95537;"osoba";"";
1000000;"ŁÓDZKIE";"30-34";"kobiety";"2017";92307;"osoba";"";
1000000;"ŁÓDZKIE";"30-34";"kobiety";"2018";87998;"osoba";"";
1000000;"ŁÓDZKIE";"30-34";"kobiety";"2019";84413;"osoba";"";
1000000;"ŁÓDZKIE";"30-34";"kobiety";"2020";79921;"osoba";"";
1000000;"ŁÓDZKIE";"30-34";"kobiety";"2021";77528;"osoba";"";
1000000;"ŁÓDZKIE";"30-34";"kobiety";"2022";75098;"osoba";"";
1000000;"ŁÓDZKIE";"30-34";"kobiety";"2023";72766;"osoba";"";
1000000;"ŁÓDZKIE";"35-39";"mężczyźni";"2000";83258;"osoba";"";
1000000;"ŁÓDZKIE";"35-39";"mężczyźni";"2001";80711;"osoba";"";
1000000;"ŁÓDZKIE";"35-39";"mężczyźni";"2002";78891;"osoba";"";
1000000;"ŁÓDZKIE";"35-39";"mężczyźni";"2003";78185;"osoba";"";
1000000;"ŁÓDZKIE";"35-39";"mężczyźni";"2004";78019;"osoba";"";
1000000;"ŁÓDZKIE";"35-39";"mężczyźni";"2005";78980;"osoba";"";
1000000;"ŁÓDZKIE";"35-39";"mężczyźni";"2006";80508;"osoba";"";
1000000;"ŁÓDZKIE";"35-39";"mężczyźni";"2007";82650;"osoba";"";
1000000;"ŁÓDZKIE";"35-39";"mężczyźni";"2008";84737;"osoba";"";
1000000;"ŁÓDZKIE";"35-39";"mężczyźni";"2009";87159;"osoba";"";
1000000;"ŁÓDZKIE";"35-39";"mężczyźni";"2010";90804;"osoba";"";
1000000;"ŁÓDZKIE";"35-39";"mężczyźni";"2011";93606;"osoba";"";
1000000;"ŁÓDZKIE";"35-39";"mężczyźni";"2012";95942;"osoba";"";
1000000;"ŁÓDZKIE";"35-39";"mężczyźni";"2013";97738;"osoba";"";
1000000;"ŁÓDZKIE";"35-39";"mężczyźni";"2014";98937;"osoba";"";
1000000;"ŁÓDZKIE";"35-39";"mężczyźni";"2015";99652;"osoba";"";
1000000;"ŁÓDZKIE";"35-39";"mężczyźni";"2016";99321;"osoba";"";
1000000;"ŁÓDZKIE";"35-39";"mężczyźni";"2017";99992;"osoba";"";
1000000;"ŁÓDZKIE";"35-39";"mężczyźni";"2018";100873;"osoba";"";
1000000;"ŁÓDZKIE";"35-39";"mężczyźni";"2019";100779;"osoba";"";
1000000;"ŁÓDZKIE";"35-39";"mężczyźni";"2020";99371;"osoba";"";
1000000;"ŁÓDZKIE";"35-39";"mężczyźni";"2021";97246;"osoba";"";
1000000;"ŁÓDZKIE";"35-39";"mężczyźni";"2022";93260;"osoba";"";
1000000;"ŁÓDZKIE";"35-39";"mężczyźni";"2023";88733;"osoba";"";
1000000;"ŁÓDZKIE";"35-39";"kobiety";"2000";82549;"osoba";"";
1000000;"ŁÓDZKIE";"35-39";"kobiety";"2001";80013;"osoba";"";
1000000;"ŁÓDZKIE";"35-39";"kobiety";"2002";78542;"osoba";"";
1000000;"ŁÓDZKIE";"35-39";"kobiety";"2003";77555;"osoba";"";
1000000;"ŁÓDZKIE";"35-39";"kobiety";"2004";77428;"osoba";"";
1000000;"ŁÓDZKIE";"35-39";"kobiety";"2005";78118;"osoba";"";
1000000;"ŁÓDZKIE";"35-39";"kobiety";"2006";79183;"osoba";"";
1000000;"ŁÓDZKIE";"35-39";"kobiety";"2007";80915;"osoba";"";
1000000;"ŁÓDZKIE";"35-39";"kobiety";"2008";82895;"osoba";"";
1000000;"ŁÓDZKIE";"35-39";"kobiety";"2009";85084;"osoba";"";
1000000;"ŁÓDZKIE";"35-39";"kobiety";"2010";88391;"osoba";"";
1000000;"ŁÓDZKIE";"35-39";"kobiety";"2011";91099;"osoba";"";
1000000;"ŁÓDZKIE";"35-39";"kobiety";"2012";93428;"osoba";"";
1000000;"ŁÓDZKIE";"35-39";"kobiety";"2013";95021;"osoba";"";
1000000;"ŁÓDZKIE";"35-39";"kobiety";"2014";96249;"osoba";"";
1000000;"ŁÓDZKIE";"35-39";"kobiety";"2015";96881;"osoba";"";
1000000;"ŁÓDZKIE";"35-39";"kobiety";"2016";96220;"osoba";"";
1000000;"ŁÓDZKIE";"35-39";"kobiety";"2017";96354;"osoba";"";
1000000;"ŁÓDZKIE";"35-39";"kobiety";"2018";97318;"osoba";"";
1000000;"ŁÓDZKIE";"35-39";"kobiety";"2019";96868;"osoba";"";
1000000;"ŁÓDZKIE";"35-39";"kobiety";"2020";95049;"osoba";"";
1000000;"ŁÓDZKIE";"35-39";"kobiety";"2021";93247;"osoba";"";
1000000;"ŁÓDZKIE";"35-39";"kobiety";"2022";89890;"osoba";"";
1000000;"ŁÓDZKIE";"35-39";"kobiety";"2023";85432;"osoba";"";
1000000;"ŁÓDZKIE";"40-44";"mężczyźni";"2000";105213;"osoba";"";
1000000;"ŁÓDZKIE";"40-44";"mężczyźni";"2001";99914;"osoba";"";
1000000;"ŁÓDZKIE";"40-44";"mężczyźni";"2002";94459;"osoba";"";
1000000;"ŁÓDZKIE";"40-44";"mężczyźni";"2003";89158;"osoba";"";
1000000;"ŁÓDZKIE";"40-44";"mężczyźni";"2004";84540;"osoba";"";
1000000;"ŁÓDZKIE";"40-44";"mężczyźni";"2005";81214;"osoba";"";
1000000;"ŁÓDZKIE";"40-44";"mężczyźni";"2006";78689;"osoba";"";
1000000;"ŁÓDZKIE";"40-44";"mężczyźni";"2007";76893;"osoba";"";
1000000;"ŁÓDZKIE";"40-44";"mężczyźni";"2008";76167;"osoba";"";
1000000;"ŁÓDZKIE";"40-44";"mężczyźni";"2009";75991;"osoba";"";
1000000;"ŁÓDZKIE";"40-44";"mężczyźni";"2010";77565;"osoba";"";
1000000;"ŁÓDZKIE";"40-44";"mężczyźni";"2011";79216;"osoba";"";
1000000;"ŁÓDZKIE";"40-44";"mężczyźni";"2012";81251;"osoba";"";
1000000;"ŁÓDZKIE";"40-44";"mężczyźni";"2013";83309;"osoba";"";
1000000;"ŁÓDZKIE";"40-44";"mężczyźni";"2014";85768;"osoba";"";
1000000;"ŁÓDZKIE";"40-44";"mężczyźni";"2015";88590;"osoba";"";
1000000;"ŁÓDZKIE";"40-44";"mężczyźni";"2016";91328;"osoba";"";
1000000;"ŁÓDZKIE";"40-44";"mężczyźni";"2017";93761;"osoba";"";
1000000;"ŁÓDZKIE";"40-44";"mężczyźni";"2018";95615;"osoba";"";
1000000;"ŁÓDZKIE";"40-44";"mężczyźni";"2019";96875;"osoba";"";
1000000;"ŁÓDZKIE";"40-44";"mężczyźni";"2020";97259;"osoba";"";
1000000;"ŁÓDZKIE";"40-44";"mężczyźni";"2021";96878;"osoba";"";
1000000;"ŁÓDZKIE";"40-44";"mężczyźni";"2022";97498;"osoba";"";
1000000;"ŁÓDZKIE";"40-44";"mężczyźni";"2023";98311;"osoba";"";
1000000;"ŁÓDZKIE";"40-44";"kobiety";"2000";107493;"osoba";"";
1000000;"ŁÓDZKIE";"40-44";"kobiety";"2001";102469;"osoba";"";
1000000;"ŁÓDZKIE";"40-44";"kobiety";"2002";96251;"osoba";"";
1000000;"ŁÓDZKIE";"40-44";"kobiety";"2003";90605;"osoba";"";
1000000;"ŁÓDZKIE";"40-44";"kobiety";"2004";85730;"osoba";"";
1000000;"ŁÓDZKIE";"40-44";"kobiety";"2005";81786;"osoba";"";
1000000;"ŁÓDZKIE";"40-44";"kobiety";"2006";79243;"osoba";"";
1000000;"ŁÓDZKIE";"40-44";"kobiety";"2007";77760;"osoba";"";
1000000;"ŁÓDZKIE";"40-44";"kobiety";"2008";76807;"osoba";"";
1000000;"ŁÓDZKIE";"40-44";"kobiety";"2009";76663;"osoba";"";
1000000;"ŁÓDZKIE";"40-44";"kobiety";"2010";77633;"osoba";"";
1000000;"ŁÓDZKIE";"40-44";"kobiety";"2011";78797;"osoba";"";
1000000;"ŁÓDZKIE";"40-44";"kobiety";"2012";80588;"osoba";"";
1000000;"ŁÓDZKIE";"40-44";"kobiety";"2013";82693;"osoba";"";
1000000;"ŁÓDZKIE";"40-44";"kobiety";"2014";84809;"osoba";"";
1000000;"ŁÓDZKIE";"40-44";"kobiety";"2015";87504;"osoba";"";
1000000;"ŁÓDZKIE";"40-44";"kobiety";"2016";90181;"osoba";"";
1000000;"ŁÓDZKIE";"40-44";"kobiety";"2017";92436;"osoba";"";
1000000;"ŁÓDZKIE";"40-44";"kobiety";"2018";94021;"osoba";"";
1000000;"ŁÓDZKIE";"40-44";"kobiety";"2019";95280;"osoba";"";
1000000;"ŁÓDZKIE";"40-44";"kobiety";"2020";95391;"osoba";"";
1000000;"ŁÓDZKIE";"40-44";"kobiety";"2021";94661;"osoba";"";
1000000;"ŁÓDZKIE";"40-44";"kobiety";"2022";94884;"osoba";"";
1000000;"ŁÓDZKIE";"40-44";"kobiety";"2023";95836;"osoba";"";
1000000;"ŁÓDZKIE";"45-49";"mężczyźni";"2000";108993;"osoba";"";
1000000;"ŁÓDZKIE";"45-49";"mężczyźni";"2001";109061;"osoba";"";
1000000;"ŁÓDZKIE";"45-49";"mężczyźni";"2002";108679;"osoba";"";
1000000;"ŁÓDZKIE";"45-49";"mężczyźni";"2003";107857;"osoba";"";
1000000;"ŁÓDZKIE";"45-49";"mężczyźni";"2004";105970;"osoba";"";
1000000;"ŁÓDZKIE";"45-49";"mężczyźni";"2005";101159;"osoba";"";
1000000;"ŁÓDZKIE";"45-49";"mężczyźni";"2006";96058;"osoba";"";
1000000;"ŁÓDZKIE";"45-49";"mężczyźni";"2007";90769;"osoba";"";
1000000;"ŁÓDZKIE";"45-49";"mężczyźni";"2008";85685;"osoba";"";
1000000;"ŁÓDZKIE";"45-49";"mężczyźni";"2009";81355;"osoba";"";
1000000;"ŁÓDZKIE";"45-49";"mężczyźni";"2010";79076;"osoba";"";
1000000;"ŁÓDZKIE";"45-49";"mężczyźni";"2011";76724;"osoba";"";
1000000;"ŁÓDZKIE";"45-49";"mężczyźni";"2012";75048;"osoba";"";
1000000;"ŁÓDZKIE";"45-49";"mężczyźni";"2013";74435;"osoba";"";
1000000;"ŁÓDZKIE";"45-49";"mężczyźni";"2014";74420;"osoba";"";
1000000;"ŁÓDZKIE";"45-49";"mężczyźni";"2015";75230;"osoba";"";
1000000;"ŁÓDZKIE";"45-49";"mężczyźni";"2016";76924;"osoba";"";
